tau,gamma,rho,R0,peak_infected_frac,final_attack_rate,peak_time,epidemic_occurred,growth_rate,zone
0.005709472656250001,0.0633291015625,0.0093056640625,5.258548659820569,0.16294,0.62363,41.01913676691139,1,0.13652236909511378,super-threshold (R0 > 1.5)
0.005709472656250001,0.30020019531250003,0.0013076171875,1.1093236025461657,0.00135,0.00522,0.6790108009329003,0,0.033919766389349196,near-threshold (0.5 ≤ R0 ≤ 1.5)
0.01130908203125,0.0633291015625,0.0013076171875,10.415910844958882,0.34736,0.88026,26.90647988976157,1,0.442519156210722,super-threshold (R0 > 1.5)
0.004240722656249999,0.2077626953125,0.005368164062500001,1.1905442069831074,0.00536,0.03434,0.0,1,0.0,near-threshold (0.5 ≤ R0 ≤ 1.5)
0.00396533203125,0.2077626953125,0.005368164062500001,1.1132308007956038,0.00537,0.02031,0.04349353634235342,1,0.07828487910788173,near-threshold (0.5 ≤ R0 ≤ 1.5)
0.004240722656249999,0.3406416015625,0.005368164062500001,0.7261317237733513,0.00536,0.00795,0.0,0,0.0,near-threshold (0.5 ≤ R0 ≤ 1.5)
0.004240722656249999,0.2077626953125,0.0029951171875,1.1905442069831074,0.003,0.02734,0.10943751490983544,1,-0.044414951519657894,near-threshold (0.5 ≤ R0 ≤ 1.5)
0.00396533203125,0.3406416015625,0.0029951171875,0.6789770557010234,0.00299,0.00471,0.0,0,0.0,near-threshold (0.5 ≤ R0 ≤ 1.5)
0.01599072265625,0.4542626953125,0.0098681640625,2.053214128073885,0.01966,0.15279,8.706321873742217,1,0.10064618954627276,super-threshold (R0 > 1.5)
0.01571533203125,0.4542626953125,0.0098681640625,2.017853879875965,0.01977,0.15076,8.635455106827209,1,0.0833041748792647,super-threshold (R0 > 1.5)
0.01599072265625,0.09414160156250001,0.0098681640625,9.907400855649719,0.33076,0.86951,16.228390387064174,1,0.4510750675662361,super-threshold (R0 > 1.5)
0.01599072265625,0.4542626953125,0.007495117187500001,2.053214128073885,0.02316,0.16233,9.137786936166666,1,0.19791578706724997,super-threshold (R0 > 1.5)
0.01571533203125,0.09414160156250001,0.007495117187500001,9.736776589791633,0.32672,0.86494,15.89687225996672,1,0.47178649598565053,super-threshold (R0 > 1.5)
0.02186572265625,0.08451269531250001,0.0031181640625,15.09089888125291,0.45372,0.95092,14.042259223920382,1,0.7240254736097879,super-threshold (R0 > 1.5)
